,user,tweetText,simplePolarity,nouns,party,state
121,SenBobCasey,The DHS threat assessment highlighted white supremacists as the most deadly among domestic terrorists in recent years and Russia as the primary threat to spreading disinformation,0.11666666666666665,"['dhs', 'threat assessment', 'white supremacists', 'domestic terrorists', 'recent years', 'russia', 'primary threat']",D,Pennsylvania
122,SenBobCasey,Contrary to claims by Postmaster DeJoy that he would reverse policy changes that delayed mail these photos show mail continuing to pile up as seniors businesses and families await vital correspondence This is sabotage and a five alarm fire for our democracy,0.1,"['contrary', 'postmaster dejoy', 'reverse policy changes', 'seniors businesses', 'families await', 'vital correspondence', 'alarm fire']",D,Pennsylvania
123,SenBobCasey,In walking away from negotiations over desperately needed coronavirus relief legislation President Trump is turning his back on thousands of airline workers in Pennsylvania and across the country who will lose their jobs,-0.3,"['coronavirus relief legislation president', 'trump', 'airline workers', 'pennsylvania']",D,Pennsylvania
124,SenBobCasey,Administrator to be clear this is free because of the Affordable Care Act which you and the Administration support striking down in court,0.2111111111111111,"['care', 'administration support']",D,Pennsylvania
125,SenToomey,New from and me for the 79 of Pennsylvanians support term limits Term limits would allow members of Congress to operate knowing that they can take risks without jeopardizing a potential lifetime career,0.06818181818181818,"['pennsylvanians', 'support term limits', 'term', 'congress', 'potential lifetime career']",R,Pennsylvania
126,SenToomey,I will be making an announcement about my political future at 10 00 AM You can watch live at the link below,0.04545454545454545,['political future'],R,Pennsylvania
127,SenToomey,Sending along best wishes to and on a full and speedy recovery,0.675,"['sending', 'speedy recovery']",R,Pennsylvania
128,SenToomey,If the Governor approved the Carlisle Car Show to allow attendees of which there were 20 000 each day for four days in June he can permit outdoor events of any nature such as having spectators at pro college and HS games Read our letter,0.0,"['carlisle car', 'june', 'outdoor events', 'pro college', 'hs', 'read']",R,Pennsylvania
129,SenToomey,I ve joined with and in calling on Gov Wolf to reconsider his opposition to allowing in person attendance at outdoor sports,0.0,"['gov wolf', 'person attendance', 'outdoor sports']",R,Pennsylvania
130,SenJackReed,It didn t have to be this way Pres Trump s inept handling of COVID amp Congressional Republicans refusal to extend unemploymentinsurance to job seekers made things worse deepening amp extending recession,-0.4,"['didn t', 'pres trump', 's inept', 'covid', 'job seekers']",D,Rhode Island
131,SenJackReed, Do you know the difference between the flu and COVID 19 With COVID 19 in our communities it is more important than ever to,0.45,"['covid', 'covid']",D,Rhode Island
132,SenJackReed,If POTUS can get COVID then anyone can COVID is still rampant Other nations have effectively contained it the U S has not We re lagging due to lack of presidential leadership Willful ignorance is not a strategy it s a dangerous Rx for more infection amp prolonged crisis,0.05,"['potus', 'covid', 'covid', 'presidential leadership', 'willful', 'rx', 'infection amp']",D,Rhode Island
133,SenJackReed,Saving lives means investing in training amp infrastructure long before disaster hits Visited HQ in Cranston today to offer thanks to Dir Marc Pappas amp his amazing team for working around the clock to safeguard RI from COVID amp other public safety hazards amp threats,0.12500000000000003,"['saving', 'training amp infrastructure', 'disaster hits', 'visited hq', 'cranston', 'dir marc pappas', 'amazing team', 'ri', 'covid', 'public safety hazards amp threats']",D,Rhode Island
134,SenJackReed,I admit com s rendition of happy birthday was better than mine But we can all agree that George Wein the creative force behind is an AmericanTreasure Happy 95th George May the celebration continue,0.44000000000000006,"['com s rendition', 'happy birthday', 'george wein', 'creative force', 'americantreasure happy', 'george may']",D,Rhode Island
135,SenWhitehouse, RBG is Gone What Now Join and Interim Director 6 30 pm TODAY Oct 7 for a c,0.0,"['rbg', 'gone', 'join', 'interim', 'today oct']",D,Rhode Island
136,SenWhitehouse,blocks science based climate legislation at every turn Money from member companies like and enables the Chamber s anti climate crusade Let s hold businesses to a higher standard when it comes to our planet LobbyForClimate,0.125,"['blocks science', 'climate legislation', 'turn money', 'member companies', 'chamber s', 'climate crusade', 'lobbyforclimate']",D,Rhode Island
137,SenWhitehouse,Stunning that Trump could be so uninterested in the suffering in RI and across the country Like a big orange Marie Antoinette Let them eat judges,0.25,"['stunning', 'trump', 'ri', 'marie antoinette']",D,Rhode Island
138,SenWhitehouse,President Trump is letting Republican senators off the hook for dealing with the health and economic effects of a deadly pandemic so they can rush a judge onto the Supreme Court before the American people can vote them out of office,0.0,"['trump', 'republican', 'economic effects', 'supreme court', 'american people']",D,Rhode Island
139,SenWhitehouse,Their scientists knew the dangers for decades yet this is how behaves,0.0,[],D,Rhode Island
140,LindseyGrahamSC,An outstanding job by Vice President Pence showcasing the differences between Trump Pence and Biden Harris Mike Pence was calm informed and made a lot of sense A home run tonight for the Trump Pence ticket VPdebate,0.4,"['outstanding job', 'vice president', 'pence', 'trump pence', 'biden harris mike pence', 'trump pence', 'vpdebate']",R,South Carolina
141,LindseyGrahamSC,What had been an otherwise good debate ends on a sour note question about a peaceful transfer of power was the dumbest question in the history of VPDebates Only in Washington is this an issue,0.19999999999999998,"['good debate ends', 'sour note question', 'dumbest question', 'vpdebates', 'washington']",R,South Carolina
142,LindseyGrahamSC,Mike Pence is doing awesome Help our campaign close the fundraising gap created by liberals so I can continue to support the Trump Pence Administration STAND WITH ME,1.0,"['mike pence', 'trump pence', 'stand with me']",R,South Carolina
143,LindseyGrahamSC,Mike Pence is crushing this VPDebate If this was a fight they would stop it Well done Mike,0.4,"['mike pence', 'vpdebate', 'well', 'mike']",R,South Carolina
144,LindseyGrahamSC,Vice President Pence is an incredible and effective voice for the Trump Administration He is showcasing the stark differences Americans face in this election VPDebate,0.43333333333333335,"['vice president', 'pence', 'effective voice', 'trump', 'stark differences', 'vpdebate']",R,South Carolina
145,SenatorTimScott,As part of my efforts to support those recovering from opioid addiction has now issued guidance for the implementation of my legislation helping states support family focused residential treatment This was passed as part of the SUPPORT Act and is a great step forward,0.8,"['opioid addiction', 'states support family', 'residential treatment', 'support', 'great step']",R,South Carolina
146,SenatorTimScott,Our students do not benefit from a one size fits all education In the latest episode of OpportunityWithTimScott I speak with Walter Blanks Jr and his mother about how schoolchoice has changed their lives Listen to the full conversation on your favorite podcast app,0.45,"['opportunitywithtimscott', 'walter blanks jr', 'listen', 'full conversation', 'favorite podcast app']",R,South Carolina
147,SenatorTimScott,No this isn t a zoom meeting just our annual TeamScott DC staff pic No Olivers in this group MarciaMarciaMarcia JanIsCoolToo,0.0,"['isn t', 'zoom meeting', 'teamscott dc', 'staff pic', 'olivers', 'marciamarciamarcia janiscooltoo']",R,South Carolina
148,SenatorTimScott,Mr Ken Moore represents the best of South Carolina He is a hero who saved five teenagers from drowning back in 1977 He is now being honored with an intersection named for him We are so inspired by your courage Mr Moore God bless TSGoodNews,0.5,"['mr ken moore', 'carolina', 'mr moore god', 'tsgoodnews']",R,South Carolina
149,SenatorTimScott,God bless our wonderful hard working and passionate teachers who are building up our future leaders You all deserve to be celebrated every single day Thank you WorldTeachersDay,0.15615079365079365,"['god', 'passionate teachers', 'future leaders', 'thank', 'worldteachersday']",R,South Carolina
