,user,tweetText,simplePolarity,nouns,party,state
1507,RepHaleyStevens,Today is WorldPostDay when we celebrate the United States Postal Service for being a lifeline for so many during this pandemic and always delivering our mail rain or shine,0.5,"['worldpostday', 'postal']",D,Michigan
1508,RepHaleyStevens,If you live in MI11 and need help with a federal agency my office is here to help you cut through the red tape Head to my page to hear directly from some of the Michiganders we have helped,0.07878787878787878,"['mi11', 'federal agency', 'red tape', 'head', 'michiganders']",D,Michigan
1509,RepHaleyStevens,Interested in applying to a service academy Join my office and the office of for a virtual event on October 14th to learn more about the service academy application process RSVP required Register here,0.375,"['service academy', 'join', 'virtual event', 'october', 'service academy application process', 'rsvp']",D,Michigan
1510,RepDebDingell, We have too much hate in this country We are being divided by fear and hatred And ALL of us it isn t one person or the othe,-0.8,"['all', 'isn t']",D,Michigan
1511,RepDebDingell,Thought of the day So let me say this loud and clear hatred bigotry and violence have no place in the great state of Michigan Here is an update for October 9th,0.3333333333333333,"['thought', 'great state', 'michigan', 'october']",D,Michigan
1512,RepDebDingell, Michigan Rep Debbie Dingell warns of the increasing threat for political violence a day after authorities revealed an all,0.0,"['michigan rep debbie dingell', 'political violence']",D,Michigan
1513,RepDebDingell, I myself know what it s like to be the target of this hate You don t understand what it is like until you are the person,-0.8,['don t'],D,Michigan
1514,RepDebDingell, Donald Trump tweeted Liberate Michigan and now the FBI uncovered a plot to kidnap the Michigan governor and overthrow,0.0,"['donald trump', 'liberate michigan', 'michigan']",D,Michigan
1515,RepRashida,Let s be honest about our country s history Native American Communities have contributed and sacrificed so so much We must all commit to acknowledging that and honoring them for it this IndigenousPeoplesDay and every day,0.26666666666666666,"['country s history', 'native', 'communities', 'indigenouspeoplesday']",D,Michigan
1516,RepRashida, Donald Trump tweeted Liberate Michigan and now the FBI uncovered a plot to kidnap the Michigan governor and overthrow,0.0,"['donald trump', 'liberate michigan', 'michigan']",D,Michigan
1517,RepRashida,Americans depend on the postal service for Mail in ballots Prescription medications Paychecks and more My House Democrat colleagues and I are honoring WorldPostDay by committing to fight to ensure access to these critical services for all DontMessWithUSPS,0.25,"['postal service', 'prescription', 'paychecks', 'democrat', 'worldpostday', 'ensure access', 'critical services', 'dontmesswithusps']",D,Michigan
1518,RepRashida, They re not militias They re domestic terrorists endangering and intimidating their fellow Americans Words matter,0.0,"['domestic terrorists', 'words']",D,Michigan
1519,RepRashida,IN ONE WEEK I ll be holding a virtual townhall aiming to help parents with the challenge of helping their children as they get an education at home that the COVID19 pandemic has forced many to face Details here,0.09999999999999998,"['in one week', 'virtual townhall', 'covid19', 'details']",D,Michigan
1520,RepLawrence,Did you know that according to 1 in 5 US adults experience mental health issues each year It s time to EndTheStigma and speak up for affordable mental health care and treatment WorldMentalHealthDay,-0.1,"['us adults experience', 'mental health issues', 's time', 'endthestigma', 'affordable mental health care', 'worldmentalhealthday']",D,Michigan
1521,RepLawrence,has set up a free COVID19 testing site here in the 14th district Testing is available every Tuesday Wednesday and Thursday from 10am 6pm Call 1 888 535 6136 to make an appointment The Open Door Church of God in Christ 12411 E 7 Mile Rd Detroit MI 48205,0.26666666666666666,"['covid19', 'testing', '10am 6pm', 'call', 'door', 'god', 'christ', 'rd detroit mi']",D,Michigan
1522,RepLawrence,Check out the Detroit Lead Safe Housing program to see if you are eligible for home repairs,0.5,"['detroit lead safe', 'housing program']",D,Michigan
1523,RepLawrence,Shame on this President for putting himself first at the expense of the country,0.25,['shame'],D,Michigan
1524,RepLawrence,We will continue to fight hard to get the much needed relief For the children For the millions of unemployed For the economy For our small businesses For our frontline workers And for our states and localities,-0.11388888888888889,"['small businesses', 'frontline workers']",D,Michigan
1525,RepHagedorn,The nonpartisan American Bar Association has described Judge Amy Coney Barrett as well qualified to serve on the Supreme Court I hope today s hearing is the first step to her swift and deserved confirmation confirmACB,0.125,"['american bar association', 'amy coney barrett', 'supreme court', 's hearing', 'confirmation confirmacb']",R,Minnesota
1526,RepHagedorn,ICYMI I joined in Albert Lea for s announcement of HBIIP grants that will help small businesses expand the use of E15 promote energy independence and expand access to affordable clean fuel across MN01 and the nation,0.05833333333333335,"['icymi', 'albert lea', 's announcement', 'hbiip', 'small businesses', 'e15', 'energy independence', 'affordable clean fuel', 'mn01']",R,Minnesota
1527,RepHagedorn,READ my op ed in about the long overdue infrastructure win 50 years in the making we secured for MN01 through approval of the grant that will help us complete the Highway14 Corridor from Nicollet to New Ulm,0.24659090909090908,"['read', 'long overdue infrastructure', 'mn01', 'highway14 corridor', 'nicollet', 'ulm']",R,Minnesota
1528,RepHagedorn,Had a great day in Albert Lea with for s rollout of Higher Blends Ethanol Infrastructure Incentive Program grants which will foster increased investment in MN01 s ethanol industry and promote job creation,0.525,"['great day', 'albert lea', 's rollout', 'blends ethanol infrastructure incentive program', 'mn01', 's ethanol industry', 'job creation']",R,Minnesota
1529,RepHagedorn,USMCA and other expanded trade agreements are beginning to take root and open new markets for our farmers and producers I will continue to champion free and fair trade deals that are a boon to our MN01 communities and economy 2 2,0.22227272727272726,"['usmca', 'trade agreements', 'new markets', 'fair trade deals', 'mn01']",R,Minnesota
1530,RepAngieCraig,We ve got to hammer out a bipartisan solution as quickly as possible Our schools need additional federal support as they face the unexpected costs brought on by this pandemic,0.05,"['bipartisan solution', 'schools need', 'additional federal support', 'unexpected costs']",D,Minnesota
1531,RepAngieCraig,Today is NationalComingOutDay a chance to recognize the challenges LGBTQ folks face and the bravery it takes to be who you are To everyone struggling to live their truth Cheryl and I support you and we re proud of you,0.4681818181818182,"['nationalcomingoutday', 'lgbtq', 'cheryl']",D,Minnesota
1532,RepAngieCraig,Thank you to the Hastings Lions Club for collecting 117 pairs of glasses this week for folks in need I m glad that our office was able to pitch in to help folks in our community,0.5,"['thank', 'hastings lions', 'help folks']",D,Minnesota
1533,RepAngieCraig,Shoutout to my staffers Morris and Elise for joining and for their annual day of service Thanks to everyone who pitched in to support our community this week,0.2,"['shoutout', 'morris', 'elise', 'annual day', 'thanks']",D,Minnesota
1534,RepAngieCraig,Today is WorldMentalHealthDay The COVID 19 pandemic has impacted all of us but it has been a particularly challenging time for folks with mental health conditions Learn more about resources available to Minnesotans here,0.325,"['worldmentalhealthday', 'covid', 'challenging time', 'mental health conditions', 'learn', 'minnesotans']",D,Minnesota
1535,RepDeanPhillips,Kudos to and for their outstanding leadership of the bipartisan Improving the functionality of Congress is among my highest priorities and we should make it a permanent committee,0.5,"['kudos', 'outstanding leadership', 'improving', 'congress', 'permanent committee']",D,Minnesota
1536,RepDeanPhillips, Congresspersons and join Real Talk with together to talk about the Problem Solvers,0.2,"['congresspersons', 'real talk', 'problem solvers']",D,Minnesota
